GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36029015700,36029015700,"Census Tract 157, Erie County, New York",3491,18,3347,115,3263,132,20,34,34,45,20,20,0,123,0,123,10,12,0,123,10,12,144,116,112,105,7,10,0,123,0,123,0,123,25,40,0,123,0,123,0,123
1400000US36029015800,36029015800,"Census Tract 158, Erie County, New York",4213,17,4111,163,4059,170,0,123,0,123,0,123,0,123,0,123,52,53,0,123,52,53,102,161,102,161,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015900,36029015900,"Census Tract 159, Erie County, New York",4271,18,4169,114,4024,162,0,123,0,123,134,131,0,123,0,123,11,18,0,123,11,18,102,115,102,115,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029016100,36029016100,"Census Tract 161, Erie County, New York",2807,153,2072,140,991,152,981,129,21,20,9,14,0,123,16,19,54,29,0,123,54,29,735,104,162,51,105,48,16,20,0,123,0,123,422,92,30,25,21,25,9,14
1400000US36029016200,36029016200,"Census Tract 162, Erie County, New York",2652,477,2373,407,2264,407,29,32,0,123,0,123,0,123,0,123,80,89,0,123,80,89,279,182,125,117,65,103,0,123,0,123,0,123,89,94,0,123,0,123,0,123
1400000US36029016300,36029016300,"Census Tract 163, Erie County, New York",2738,481,2652,483,2315,345,59,69,42,58,28,59,0,123,0,123,208,276,0,123,208,276,86,85,44,50,0,123,0,123,0,123,0,123,26,41,16,27,16,27,0,123
1400000US36029016400,36029016400,"Census Tract 164, Erie County, New York",3166,398,2593,325,919,265,1586,199,19,29,49,64,0,123,0,123,20,33,0,123,20,33,573,184,250,165,36,61,6,12,0,123,0,123,195,120,86,54,39,39,47,40
1400000US36029016500,36029016500,"Census Tract 165, Erie County, New York",1152,174,1007,165,520,153,410,144,17,18,51,60,0,123,0,123,9,16,0,123,9,16,145,52,93,50,12,17,0,123,0,123,0,123,36,26,4,6,4,6,0,123
1400000US36029016600,36029016600,"Census Tract 166, Erie County, New York",2859,407,2817,399,13,23,2778,401,0,123,0,123,0,123,26,42,0,123,0,123,0,123,42,43,0,123,28,37,0,123,0,123,0,123,14,24,0,123,0,123,0,123
1400000US36029016700,36029016700,"Census Tract 167, Erie County, New York",2553,288,2471,299,2313,337,0,123,150,146,0,123,0,123,0,123,8,14,0,123,8,14,82,74,57,67,0,123,0,123,0,123,0,123,25,28,0,123,0,123,0,123
1400000US36029016800,36029016800,"Census Tract 168, Erie County, New York",3649,494,3477,473,53,41,3229,446,0,123,69,66,0,123,0,123,126,89,0,123,126,89,172,95,51,65,61,50,0,123,0,123,0,123,60,65,0,123,0,123,0,123
1400000US36029016900,36029016900,"Census Tract 169, Erie County, New York",4022,544,3869,557,2737,423,1124,339,0,123,8,12,0,123,0,123,0,123,0,123,0,123,153,127,91,62,22,31,0,123,0,123,0,123,0,123,40,60,0,123,40,60
1400000US36029017000,36029017000,"Census Tract 170, Erie County, New York",2925,339,2916,338,222,98,2608,308,0,123,17,29,0,123,0,123,69,75,0,123,69,75,9,14,0,123,0,123,0,123,0,123,0,123,0,123,9,14,9,14,0,123
1400000US36029017100,36029017100,"Census Tract 171, Erie County, New York",4195,559,3412,513,1938,309,1265,386,0,123,138,159,0,123,0,123,71,68,0,123,71,68,783,293,392,235,31,51,0,123,0,123,0,123,244,64,116,124,116,124,0,123
1400000US36029017200,36029017200,"Census Tract 172, Erie County, New York",2407,264,2407,264,2281,227,0,123,0,123,0,123,0,123,0,123,126,177,10,17,116,176,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029017300,36029017300,"Census Tract 173, Erie County, New York",7114,433,6906,467,6557,475,56,88,0,123,217,312,0,123,0,123,76,94,19,30,57,89,208,228,36,34,162,229,0,123,0,123,0,123,10,17,0,123,0,123,0,123
1400000US36029017400,36029017400,"Census Tract 174, Erie County, New York",4027,508,3398,540,2190,472,1162,360,0,123,0,123,0,123,0,123,46,58,0,123,46,58,629,246,267,198,151,126,0,123,0,123,0,123,136,73,75,92,75,92,0,123
1400000US36029017501,36029017501,"Census Tract 175.01, Erie County, New York",1512,139,1478,156,1223,153,0,123,216,119,11,17,0,123,0,123,28,44,0,123,28,44,34,53,34,53,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029017502,36029017502,"Census Tract 175.02, Erie County, New York",2601,171,2536,170,2497,184,0,123,0,123,21,30,0,123,0,123,18,25,0,123,18,25,65,77,65,77,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029940000,36029940000,"Census Tract 9400, Erie County, New York",1872,171,1671,217,146,92,0,123,1054,214,273,228,0,123,0,123,198,109,0,123,198,109,201,132,7,12,0,123,118,95,0,123,0,123,0,123,76,89,0,123,76,89
1400000US36029940100,36029940100,"Census Tract 9401, Erie County, New York",19,33,19,33,0,123,0,123,19,33,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029990000,36029990000,"Census Tract 9900, Erie County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
